"SystemCodeNumber","t","Occupancy","Capacity","price","time","diff"
"BHMEURBRD01","2016-11-20T11:27:00.000000000","105","470","10.22340425531915","1752071973394","1"
"BHMMBMMBX01","2016-11-20T13:07:00.000000000","403","687","10.586608442503639","1752071973394","1"
"Others-CCCPS105a","2016-11-20T12:34:00.000000000","1135","2009","10.56495769039323","1752071973394","1"
"Others-CCCPS98","2016-11-20T13:27:00.000000000","1188","3103","10.382855301321301","1752071973394","1"
"Shopping","2016-11-20T13:27:00.000000000","673","1920","10.350520833333333","1752071973394","1"
"BHMMBMMBX01","2016-11-20T10:27:00.000000000","248","687","10.36098981077147","1752071973394","1"
"BHMBCCTHL01","2016-11-20T13:27:00.000000000","402","387","11.03875968992248","1752071973394","1"
"BHMNCPNST01","2016-11-20T13:27:00.000000000","242","485","10.498969072164948","1752071973394","1"
"Others-CCCPS119a","2016-11-20T13:27:00.000000000","932","2803","10.332500891901534","1752071973394","1"
"Others-CCCPS135a","2016-11-20T11:01:00.000000000","936","3883","10.241050733968581","1752071973394","1"
"BHMNCPHST01","2016-11-20T11:01:00.000000000","183","1200","10.1525","1752071973394","1"
"BHMNCPHST01","2016-11-20T13:27:00.000000000","352","1200","10.293333333333333","1752071973394","1"
"Others-CCCPS105a","2016-11-20T11:27:00.000000000","942","2009","10.4688899950224","1752071973394","1"
"BHMMBMMBX01","2016-11-20T13:27:00.000000000","416","687","10.605531295487628","1752071973394","1"
"BHMNCPNST01","2016-11-20T12:01:00.000000000","228","485","10.470103092783505","1752071973394","1"
"Others-CCCPS202","2016-11-20T13:07:00.000000000","814","2937","10.277153558052435","1752071973394","1"
"Others-CCCPS202","2016-11-20T12:01:00.000000000","772","2937","10.262853251617297","1752071973394","1"
"Others-CCCPS135a","2016-11-20T10:27:00.000000000","831","3883","10.214009786247747","1752071973394","1"
"Others-CCCPS8","2016-11-20T11:01:00.000000000","594","1322","10.449319213313162","1752071973394","1"
"Others-CCCPS105a","2016-11-20T13:27:00.000000000","1282","2009","10.638128422100548","1752071973394","1"
"Others-CCCPS202","2016-11-20T10:27:00.000000000","549","2937","10.186925434116445","1752071973394","1"
"BHMNCPNST01","2016-11-20T14:01:00.000000000","248","485","10.511340206185567","1752071973394","1"
"BHMBCCMKT01","2016-11-20T14:01:00.000000000","307","577","10.532062391681109","1752071973394","1"
"BHMBCCMKT01","2016-11-20T13:27:00.000000000","268","577","10.464471403812825","1752071973394","1"
"Others-CCCPS119a","2016-11-20T11:01:00.000000000","442","2803","10.15768819122369","1752071973394","1"
"Others-CCCPS98","2016-11-20T12:01:00.000000000","753","3103","10.242668385433452","1752071973394","1"
"BHMNCPNST01","2016-11-20T11:27:00.000000000","220","485","10.45360824742268","1752071973394","1"
"Broad Street","2016-11-20T12:34:00.000000000","150","690","10.217391304347826","1752071973394","1"
"BHMEURBRD01","2016-11-20T13:07:00.000000000","157","470","10.33404255319149","1752071973394","1"
"Shopping","2016-11-20T12:34:00.000000000","604","1920","10.314583333333333","1752071973394","1"
"Others-CCCPS8","2016-11-20T10:27:00.000000000","493","1322","10.372919818456884","1752071973394","1"
"Others-CCCPS119a","2016-11-20T12:34:00.000000000","714","2803","10.254727078130575","1752071973394","1"
"BHMEURBRD01","2016-11-20T14:01:00.000000000","211","470","10.448936170212766","1752071973394","1"
"Others-CCCPS105a","2016-11-20T11:01:00.000000000","849","2009","10.42259830761573","1752071973394","1"
"BHMNCPHST01","2016-11-20T10:27:00.000000000","163","1200","10.135833333333334","1752071973394","1"
"Broad Street","2016-11-21T08:31:00.000000000","287","690","10.415942028985507","1752071973882","1"
"BHMNCPNST01","2016-11-21T08:04:00.000000000","155","485","10.31958762886598","1752071973882","1"
"Others-CCCPS135a","2016-11-20T16:31:00.000000000","1163","3883","10.29951068761267","1752071973882","1"
"Shopping","2016-11-20T16:01:00.000000000","654","1920","10.340625","1752071973882","1"
"Broad Street","2016-11-20T14:27:00.000000000","268","690","10.388405797101449","1752071973882","1"
"Others-CCCPS105a","2016-11-21T08:31:00.000000000","602","2009","10.29965156794425","1752071973882","1"
"Others-CCCPS135a","2016-11-20T14:27:00.000000000","1589","3883","10.409219675508627","1752071973882","1"
"Others-CCCPS119a","2016-11-21T08:04:00.000000000","241","2803","10.08597930788441","1752071973882","1"
"Others-CCCPS98","2016-11-20T15:01:00.000000000","1886","3103","10.607798904286174","1752071973882","1"
"Broad Street","2016-11-21T08:04:00.000000000","206","690","10.298550724637682","1752071973882","1"
"Broad Street","2016-11-21T09:04:00.000000000","434","690","10.628985507246377","1752071973882","1"
"Others-CCCPS98","2016-11-21T08:31:00.000000000","542","3103","10.17466967450854","1752071973882","1"
"BHMBCCMKT01","2016-11-20T15:27:00.000000000","276","577","10.478336221837088","1752071973882","1"
"Others-CCCPS119a","2016-11-20T16:31:00.000000000","1448","2803","10.516589368533714","1752071973882","1"
"BHMNCPHST01","2016-11-20T14:27:00.000000000","438","1200","10.365","1752071973882","1"
"Broad Street","2016-11-20T15:27:00.000000000","330","690","10.478260869565217","1752071973882","1"
"BHMNCPHST01","2016-11-20T16:01:00.000000000","356","1200","10.296666666666667","1752071973882","1"
"BHMNCPHST01","2016-11-21T08:31:00.000000000","310","1200","10.258333333333333","1752071973882","1"
"Others-CCCPS119a","2016-11-20T14:27:00.000000000","1340","2803","10.478059222261862","1752071973882","1"
"Shopping","2016-11-21T08:04:00.000000000","604","1920","10.314583333333333","1752071973882","1"
"Broad Street","2016-11-20T15:01:00.000000000","309","690","10.447826086956521","1752071973882","1"
"Others-CCCPS135a","2016-11-20T15:27:00.000000000","1453","3883","10.37419520988926","1752071973882","1"
"Shopping","2016-11-20T16:31:00.000000000","561","1920","10.2921875","1752071973882","1"
"BHMNCPNST01","2016-11-20T15:01:00.000000000","260","485","10.536082474226804","1752071973882","1"
"BHMNCPHST01","2016-11-20T15:27:00.000000000","398","1200","10.331666666666667","1752071973882","1"
"Others-CCCPS119a","2016-11-21T08:31:00.000000000","283","2803","10.100963253656797","1752071973882","1"
"BHMBCCTHL01","2016-11-21T08:31:00.000000000","166","387","10.428940568475452","1752071973882","1"
"Others-CCCPS98","2016-11-20T16:01:00.000000000","1812","3103","10.583951015146631","1752071973882","1"
"BHMBCCMKT01","2016-11-21T08:04:00.000000000","26","577","10.045060658578857","1752071973882","1"
"Shopping","2016-11-20T14:27:00.000000000","774","1920","10.403125","1752071973882","1"
"Others-CCCPS105a","2016-11-21T09:04:00.000000000","710","2009","10.353409656545544","1752071973882","1"
"BHMEURBRD01","2016-11-21T08:31:00.000000000","197","470","10.419148936170213","1752071973882","1"
"Others-CCCPS8","2016-11-20T14:27:00.000000000","906","1322","10.685325264750379","1752071973882","1"
"Others-CCCPS98","2016-11-20T14:27:00.000000000","1664","3103","10.536255236867547","1752071973882","1"
"BHMBCCMKT01","2016-11-20T15:01:00.000000000","290","577","10.50259965337955","1752071973882","1"
"Others-CCCPS98","2016-11-20T15:27:00.000000000","1864","3103","10.600708991298744","1752071973882","1"
"BHMEURBRD01","2016-11-20T14:27:00.000000000","235","470","10.5","1752071973882","1"
"BHMNCPNST01","2016-11-20T14:27:00.000000000","258","485","10.531958762886598","1752071973882","1"
"BHMBCCTHL01","2016-11-20T16:01:00.000000000","399","387","11.031007751937985","1752071973882","1"
"BHMNCPHST01","2016-11-21T08:04:00.000000000","240","1200","10.2","1752071973882","1"
"Shopping","2016-11-20T15:27:00.000000000","717","1920","10.3734375","1752071973882","1"
"Others-CCCPS119a","2016-11-20T15:27:00.000000000","1531","2803","10.54620049946486","1752071973882","1"
"BHMBCCTHL01","2016-11-20T15:27:00.000000000","401","387","11.036175710594316","1752071973882","1"
"Others-CCCPS98","2016-11-20T16:31:00.000000000","1727","3103","10.556558169513375","1752071973882","1"
"BHMMBMMBX01","2016-11-20T15:27:00.000000000","484","687","10.704512372634643","1752071973882","1"
"Others-CCCPS119a","2016-11-20T15:01:00.000000000","1534","2803","10.547270781305745","1752071973882","1"
"BHMEURBRD01","2016-11-21T08:04:00.000000000","136","470","10.28936170212766","1752071973882","1"
"Broad Street","2016-11-20T16:31:00.000000000","333","690","10.482608695652173","1752071973882","1"
"BHMBCCMKT01","2016-11-21T08:31:00.000000000","32","577","10.055459272097053","1752071973882","1"
"Others-CCCPS135a","2016-11-20T15:01:00.000000000","1545","3883","10.397888230749421","1752071973882","1"
"Others-CCCPS8","2016-11-20T16:01:00.000000000","826","1322","10.62481089258699","1752071973882","1"
"BHMMBMMBX01","2016-11-20T16:01:00.000000000","485","687","10.705967976710335","1752071973882","1"
"BHMNCPNST01","2016-11-20T15:27:00.000000000","250","485","10.515463917525773","1752071973882","1"
"Others-CCCPS119a","2016-11-20T16:01:00.000000000","1485","2803","10.52978951123796","1752071973882","1"
"BHMNCPNST01","2016-11-21T08:31:00.000000000","168","485","10.34639175257732","1752071973882","1"
"BHMMBMMBX01","2016-11-21T08:04:00.000000000","216","687","10.314410480349345","1752071973882","1"
"BHMMBMMBX01","2016-11-21T09:04:00.000000000","320","687","10.465793304221252","1752071973882","1"
"Broad Street","2016-11-20T16:01:00.000000000","339","690","10.491304347826087","1752071973882","1"
"BHMBCCMKT01","2016-11-21T09:04:00.000000000","39","577","10.067590987868284","1752071973882","1"
"Others-CCCPS202","2016-11-21T08:04:00.000000000","514","2937","10.175008512087164","1752071973882","1"
"Others-CCCPS135a","2016-11-21T09:04:00.000000000","2319","3883","10.597218645377286","1752071973882","1"
"Shopping","2016-11-21T08:31:00.000000000","736","1920","10.383333333333333","1752071973882","1"
"BHMMBMMBX01","2016-11-20T15:01:00.000000000","494","687","10.719068413391557","1752071973882","1"
"BHMMBMMBX01","2016-11-20T16:31:00.000000000","434","687","10.631732168850073","1752071973882","1"
"Others-CCCPS202","2016-11-20T16:31:00.000000000","952","2937","10.32414027919646","1752071973882","1"
"Others-CCCPS135a","2016-11-21T08:31:00.000000000","1755","3883","10.451970126191089","1752071973882","1"
"Others-CCCPS8","2016-11-20T16:31:00.000000000","771","1322","10.58320726172466","1752071973882","1"
"Others-CCCPS202","2016-11-20T15:27:00.000000000","981","2937","10.334014300306436","1752071973882","1"
"BHMMBMMBX01","2016-11-21T08:31:00.000000000","257","687","10.374090247452694","1752071973882","1"
"BHMBCCMKT01","2016-11-20T16:31:00.000000000","180","577","10.311958405545926","1752071973882","1"
"Shopping","2016-11-21T09:04:00.000000000","948","1920","10.49375","1752071973882","1"
"Others-CCCPS8","2016-11-21T08:04:00.000000000","316","1322","10.239031770045386","1752071973882","1"
"Others-CCCPS202","2016-11-20T14:27:00.000000000","928","2937","10.315968675519237","1752071973882","1"
"BHMEURBRD01","2016-11-20T15:27:00.000000000","291","470","10.619148936170212","1752071973882","1"
"BHMBCCMKT01","2016-11-20T14:27:00.000000000","309","577","10.535528596187175","1752071973882","1"
"Others-CCCPS105a","2016-11-20T15:01:00.000000000","1401","2009","10.697361871577899","1752071973882","1"
"BHMBCCTHL01","2016-11-20T14:27:00.000000000","402","387","11.03875968992248","1752071973882","1"
"Others-CCCPS202","2016-11-20T16:01:00.000000000","979","2937","10.333333333333334","1752071973882","1"
"BHMEURBRD01","2016-11-20T15:01:00.000000000","272","470","10.578723404255319","1752071973882","1"
"BHMNCPHST01","2016-11-20T15:01:00.000000000","424","1200","10.353333333333333","1752071973882","1"
"BHMBCCTHL01","2016-11-20T15:01:00.000000000","402","387","11.03875968992248","1752071973882","1"
"BHMMBMMBX01","2016-11-20T14:01:00.000000000","450","687","10.655021834061134","1752071973882","1"
"Others-CCCPS202","2016-11-20T15:01:00.000000000","971","2937","10.330609465440926","1752071973882","1"
"BHMNCPNST01","2016-11-20T16:01:00.000000000","241","485","10.496907216494845","1752071973882","1"
"Others-CCCPS119a","2016-11-20T14:01:00.000000000","1168","2803","10.416696396717802","1752071973882","1"
"Others-CCCPS8","2016-11-21T09:04:00.000000000","390","1322","10.29500756429652","1752071973882","1"
"BHMBCCTHL01","2016-11-20T16:31:00.000000000","387","387","11.0","1752071973882","1"
"Others-CCCPS105a","2016-11-20T16:01:00.000000000","1311","2009","10.652563464410154","1752071973882","1"
"Others-CCCPS202","2016-11-21T08:31:00.000000000","621","2937","10.211440245148111","1752071973882","1"
"Others-CCCPS119a","2016-11-21T09:04:00.000000000","344","2803","10.12272565108812","1752071973882","1"
"Others-CCCPS135a","2016-11-21T08:04:00.000000000","1363","3883","10.351017254699974","1752071973882","1"
"Others-CCCPS135a","2016-11-20T16:01:00.000000000","1318","3883","10.33942827710533","1752071973882","1"
"Shopping","2016-11-20T15:01:00.000000000","758","1920","10.394791666666666","1752071973882","1"
"Others-CCCPS98","2016-11-20T14:01:00.000000000","1464","3103","10.471801482436351","1752071973882","1"
"BHMBCCTHL01","2016-11-21T08:04:00.000000000","153","387","10.395348837209303","1752071973882","1"
"BHMNCPHST01","2016-11-20T16:31:00.000000000","295","1200","10.245833333333334","1752071973882","1"
"Others-CCCPS8","2016-11-21T08:31:00.000000000","345","1322","10.260968229954614","1752071973882","1"
"Others-CCCPS8","2016-11-20T15:27:00.000000000","872","1322","10.659606656580937","1752071973882","1"
"Others-CCCPS98","2016-11-21T08:04:00.000000000","459","3103","10.147921366419594","1752071973882","1"
"BHMEURBRD01","2016-11-20T16:01:00.000000000","297","470","10.63191489361702","1752071973882","1"
"Others-CCCPS105a","2016-11-20T16:31:00.000000000","1205","2009","10.599800895968144","1752071973882","1"
"Others-CCCPS105a","2016-11-21T08:04:00.000000000","532","2009","10.264808362369338","1752071973882","1"
"BHMMBMMBX01","2016-11-20T14:27:00.000000000","468","687","10.681222707423581","1752071973882","1"
"BHMEURBRD01","2016-11-20T16:31:00.000000000","289","470","10.614893617021277","1752071973882","1"
"BHMEURBRD01","2016-11-21T09:04:00.000000000","276","470","10.587234042553192","1752071973882","1"
"Others-CCCPS105a","2016-11-20T14:27:00.000000000","1374","2009","10.683922349427576","1752071973882","1"
"Others-CCCPS8","2016-11-20T15:01:00.000000000","907","1322","10.686081694402422","1752071973882","1"
"Others-CCCPS105a","2016-11-20T15:27:00.000000000","1356","2009","10.674962667994027","1752071973882","1"
"BHMBCCMKT01","2016-11-20T16:01:00.000000000","231","577","10.400346620450607","1752071973882","1"
"BHMNCPNST01","2016-11-20T16:31:00.000000000","232","485","10.478350515463918","1752071973882","1"
"Others-CCCPS135a","2016-11-21T11:57:00.000000000","3382","3883","10.870976049446304","1752071974346","1"
"BHMBCCTHL01","2016-11-21T11:30:00.000000000","325","387","10.839793281653748","1752071974346","1"
"Shopping","2016-11-21T09:31:00.000000000","1121","1920","10.583854166666667","1752071974346","1"
"BHMMBMMBX01","2016-11-21T11:04:00.000000000","515","687","10.749636098981076","1752071974346","1"
"Others-CCCPS202","2016-11-21T10:04:00.000000000","1032","2937","10.35137895812053","1752071974346","1"
"BHMNCPHST01","2016-11-21T09:04:00.000000000","440","1200","10.366666666666667","1752071974346","1"
"BHMMBMMBX01","2016-11-21T09:31:00.000000000","356","687","10.518195050946142","1752071974346","1"
"Shopping","2016-11-21T10:04:00.000000000","1298","1920","10.676041666666666","1752071974346","1"
"Shopping","2016-11-21T10:31:00.000000000","1397","1920","10.727604166666667","1752071974346","1"
"Others-CCCPS105a","2016-11-21T11:04:00.000000000","1142","2009","10.568442010950722","1752071974346","1"
"BHMBCCMKT01","2016-11-21T11:57:00.000000000","122","577","10.211438474870018","1752071974346","1"
"Broad Street","2016-11-21T10:31:00.000000000","581","690","10.842028985507246","1752071974346","1"
"BHMNCPNST01","2016-11-21T10:31:00.000000000","252","485","10.51958762886598","1752071974346","1"
"Broad Street","2016-11-21T09:31:00.000000000","485","690","10.702898550724637","1752071974346","1"
"BHMBCCTHL01","2016-11-21T09:04:00.000000000","192","387","10.496124031007753","1752071974346","1"
"BHMEURBRD01","2016-11-21T11:04:00.000000000","378","470","10.804255319148936","1752071974346","1"
"BHMBCCMKT01","2016-11-21T09:31:00.000000000","54","577","10.093587521663778","1752071974346","1"
"Others-CCCPS202","2016-11-21T11:30:00.000000000","1188","2937","10.404494382022472","1752071974346","1"
"Others-CCCPS202","2016-11-21T12:31:00.000000000","1250","2937","10.425604358188627","1752071974346","1"
"Others-CCCPS135a","2016-11-21T10:31:00.000000000","3243","3883","10.835178985320628","1752071974346","1"
"Others-CCCPS98","2016-11-21T11:30:00.000000000","1034","3103","10.333225910409281","1752071974346","1"
